"TOA5","barranquitas","CR1000X","34548","CR1000X.Std.05.02","CPU:barranquitas_CR1000x_5-11-24.CR1X","47840","t5minute"
"TIMESTAMP","RECORD","BattV_Min","PanelTemp_C","Enc_RH_Max","Rain_mm_Tot","rain_cum","Freq2","air_temp","atmos_pressure","AVWRC","Freq","Amp","SNRat","NFreq","DRat","ThermRes","ThermTemp","Lvl","suction1_25cm","suction2_50cm","suction3_78cm","wc1_25cm","wc2_53cm","wc3_82cm","wc4_100cm"
"TS","RN","Volts","","%","mm","cm","Hz","degC","kPa","","Hz","mV RMS","","Hz","","ohms","deg C","mH2O","kPa","kPa","kPa","vol water/total vol","vol water/total vol","vol water/total vol","vol water/total vol"
"","","Min","Smp","Max","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-17 14:10:00",0,13.91,31.34,5.391,0,0,"NAN","NAN","NAN",0,2897,1.438,353.9,3420,0.508,3145,23.92,0.046,-1392,-620,-675.4,0.1056845,0.05750108,0.08297241,0.08232039
"2024-07-17 14:15:00",1,13.88,31.39,5.496,0,0,"NAN",-151.2083,"NAN",0,2897,1.438,373.5,3422,0.516,3145,23.92,0.046,-1425.8,-615.4,-678.8,0.1059419,0.05756551,0.08293563,0.08234042
"2024-07-17 14:20:00",2,13.9,31.37,5.538,0,0,"NAN","NAN","NAN",0,2897,1.438,291,3417,0.516,3145,23.92,0.045,-1378.4,-619.8,-681,0.1056982,0.0574984,0.08301055,0.08228976
"2024-07-17 14:25:00",3,13.91,31.34,5.829,0,0,"NAN",-157.5623,"NAN",0,2897,1.438,420.7,3417,0.516,3145,23.92,0.045,-1383.8,-620.9,-685.4,0.105723,0.05750114,0.08300453,0.08232099
"2024-07-17 14:30:00",4,13.89,31.28,5.724,0,0,"NAN","NAN","NAN",0,2897,1.438,285.8,3417,0.516,3145,23.92,0.045,-1385.4,-621.4,-684.3,0.1056359,0.05745846,0.08300436,0.08228153
"2024-07-17 14:35:00",5,13.91,31.22,5.866,0,0,"NAN",-153.6039,"NAN",0,2897,1.438,485.9,3415,0.516,3145,23.92,0.044,-1406,-617.7,-680.8,0.1055465,0.05748534,0.0830158,0.08231455
"2024-07-17 14:40:00",6,13.9,31.17,5.95,0,0,"NAN",-157.5623,"NAN",0,2897,1.438,436.2,3421,0.516,3145,23.92,0.045,-1396.6,-621.8,-690.5,0.1063296,0.05745518,0.08291233,0.08229494
"2024-07-17 14:45:00",7,13.9,31.13,6.142,0,0,"NAN",-144.4004,"NAN",0,2897,1.438,460.3,3417,0.516,3145,23.92,0.044,-1415.6,-628.3,-677.2,0.1056008,0.05748808,0.08299857,0.08225971
"2024-07-17 14:50:00",8,13.91,31.06,5.876,0,0,"NAN",-151.2083,"NAN",0,2897,1.438,413.2,3419,0.516,3145,23.92,0.043,-1421.3,-623.6,-690.1,0.1055585,0.05744606,0.08297598,0.08230221
"2024-07-17 14:55:00",9,13.89,31,5.941,0,0,"NAN",-157.5623,"NAN",0,2897,1.438,489.2,3104,0.516,3145,23.92,0.044,-1456.4,-618.6,-677.6,0.1055416,0.05749881,0.08297014,0.08230978
"2024-07-17 15:00:00",10,13.91,30.95,6.218,0,0,"NAN",-146.0002,"NAN",0,2897,1.438,430.3,2673,0.516,3145,23.92,0.043,-1387.2,-622.6,-678.2,0.1054935,0.05749965,0.08293158,0.0822463
"2024-07-17 15:05:00",11,13.9,30.97,5.995,0,0,"NAN",-145.1534,"NAN",0,2897,1.375,438.1,3421,0.516,3145,23.92,0.042,-1446.1,-622.7,-679.2,0.1058135,0.05742258,0.0829007,0.08221459
"2024-07-17 15:10:00",12,13.88,31.02,5.716,0,0,"NAN",-143.722,"NAN",0,2897,1.375,450.1,3122,0.516,3145,23.92,0.041,-1402.8,-620.7,-679.2,0.1057324,0.05739951,0.08291477,0.08218431
"2024-07-17 15:15:00",13,13.88,31.1,6.089,0,0,"NAN",-157.5623,"NAN",0,2897,1.375,390.7,3423,0.508,3145,23.92,0.041,-1437,-621,-682.1,0.1057813,0.05741858,0.08291906,0.08220345
"2024-07-17 15:20:00",14,13.86,31.15,5.972,0,0,"NAN",-143.722,"NAN",0,2897,1.375,403.2,3419,0.516,3145,23.92,0.04,-1406.7,-623.4,-689.4,0.1055771,0.05739778,0.08286685,0.08218241
"2024-07-17 15:25:00",15,13.86,31.16,6.033,0,0,"NAN","NAN","NAN",0,2897,1.375,294.3,3420,0.508,3145,23.92,0.039,-1419.5,-618.8,-683.4,0.1055965,0.05746663,0.08289587,0.08217913
"2024-07-17 15:30:00",16,13.46,31.15,5.933,0,0,"NAN",-146.0002,"NAN",0,2897,1.375,443.1,3136,0.516,3145,23.92,0.039,-1425.1,-620.5,-678.1,0.1066523,0.05736709,0.08285558,0.08219522
"2024-07-17 15:35:00",17,13.46,31.12,5.932,0,0,"NAN",-145.1534,"NAN",0,2897,1.375,627.8,2452,0.516,3145,23.92,0.039,-1374,-619.8,-675.6,0.1069022,0.05729854,0.08286488,0.08221513
"2024-07-17 15:40:00",18,13.46,31.08,5.807,0,0,"NAN",-153.6039,"NAN",0,2897,1.375,504.8,2557,0.516,3145,23.92,0.039,-1444.9,-625.7,-670.3,0.1066257,0.05726331,0.08278358,0.08218205
"2024-07-17 15:45:00",19,13.46,31.03,6.026,0,0,"NAN",-148.102,"NAN",0,2897,1.375,616.7,2468,0.516,3145,23.92,0.039,-1386.9,-624.9,-674.7,0.1066566,0.05724484,0.08285844,0.08220297
"2024-07-17 15:50:00",20,13.46,30.98,5.95,0,0,"NAN",-157.5623,"NAN",0,2897,1.375,626.4,2475,0.516,3145,23.92,0.039,-1369.4,-621.7,-690.8,0.106609,0.0572443,0.0827893,0.08215928
"2024-07-17 15:55:00",21,13.47,30.92,6.077,0,0,"NAN",-146.9688,"NAN",0,2897,1.375,437.1,2587,0.516,3145,23.92,0.037,-1414.5,-627.8,-692.7,0.1066004,0.05721718,0.08278316,0.08220237
"2024-07-17 16:00:00",22,13.49,30.89,6.111,0,0,"NAN",-145.1534,"NAN",0,2897,1.375,531.6,3241,0.516,3145,23.92,0.037,-1389.1,-625.7,-690.6,0.1068335,0.05717754,0.08280677,0.08214581
"2024-07-17 16:05:00",23,13.48,30.91,6.162,0,0,"NAN",-145.1534,"NAN",0,2897,1.375,437.1,2566,0.516,3145,23.92,0.036,-1370.3,-623.9,-684.6,0.1067286,0.05725259,0.08280277,0.0821808
"2024-07-17 16:10:00",24,13.47,30.94,6.32,0,0,"NAN",-157.5623,"NAN",0,2898,1.313,283.2,2673,0.516,3145,23.92,0.034,-1410,-623,-680.4,0.1067218,0.0571959,0.08272833,0.08218801
"2024-07-17 16:15:00",25,13.48,31.01,6.288,0,0,"NAN","NAN","NAN",0,2898,1.313,562.3,3319,0.516,3145,23.92,0.034,-1415.4,-616.7,-688.4,0.1068264,0.05707461,0.08270615,0.08218074
"2024-07-17 16:20:00",26,13.49,31.03,6.353,0,0,"NAN",-153.6039,"NAN",0,2898,1.313,491.4,2479,0.516,3145,23.92,0.034,-1439,-628.5,-689.7,0.1064489,0.05725706,0.08270413,0.08215547
"2024-07-17 16:25:00",27,13.49,30.98,6.486,0,0,"NAN",-143.722,"NAN",0,2897,1.375,436.2,2552,0.516,3145,23.92,0.035,-1413.6,-626.2,-693.2,0.1065444,0.05720371,0.08270752,0.08217347
"2024-07-17 16:30:00",28,13.5,30.86,6.235,0,0,"NAN",-148.102,"NAN",0,2897,1.375,413.2,3171,0.516,3145,23.92,0.036,-1413.3,-626.5,-697.7,0.1065553,0.05716461,0.08274144,0.08212376
"2024-07-17 16:35:00",29,13.48,30.71,6.499,0,0,"NAN",-149.4713,"NAN",0,2897,1.375,409.5,2585,0.516,3145,23.92,0.036,-1416.5,-621.8,-681.2,0.1067044,0.05708808,0.08276671,0.08214557
"2024-07-17 16:40:00",30,13.4,30.54,6.732,0,0,"NAN",-149.4713,"NAN",0,2897,1.375,409.5,3168,0.516,3145,23.92,0.036,-1439.2,-622.7,-690.1,0.1068249,0.05710864,0.08274394,0.08209461
"2024-07-17 16:45:00",31,13.38,30.36,6.764,0,0,"NAN",-157.5623,"NAN",0,2897,1.375,494.7,2514,0.516,3145,23.92,0.036,-1404,-622.4,-695.3,0.1069102,0.05707353,0.08267254,0.08205515
"2024-07-17 16:50:00",32,13.49,30.18,6.518,0,0,"NAN",-151.2083,"NAN",0,2897,1.375,491.4,2517,0.516,3145,23.92,0.037,-1432.8,-618.4,-698.6,0.1068109,0.05711955,0.08264214,0.08212268
"2024-07-17 16:55:00",33,13.41,30.01,6.818,0,0,"NAN","NAN","NAN",0,2897,1.375,414.2,3157,0.516,3145,23.92,0.036,-1431.1,-630.4,-682.9,0.1068263,0.05702341,0.08261764,0.08205825
"2024-07-17 17:00:00",34,13.4,29.85,6.9,0,0,"NAN","NAN","NAN",0,2897,1.375,464.5,3189,0.516,3145,23.92,0.036,-1422.7,-626.3,-698.9,0.1068999,0.05701119,0.08265507,0.08204007
"2024-07-17 17:05:00",35,13.1,29.77,6.588,0,0,"NAN","NAN","NAN",0,2897,1.375,671.7,3339,0.516,3145,23.92,0.037,-1441.2,-627.8,-689.5,0.1078441,0.05620849,0.08271641,0.08197963
"2024-07-17 17:10:00",36,13.03,29.72,7.007,0,0,"NAN",-157.5623,"NAN",0,2897,1.375,468.7,3182,0.516,3145,23.92,0.037,-1432.5,-629.5,-700.7,0.1080827,0.05708146,0.08269411,0.08193141
"2024-07-17 17:15:00",37,12.98,29.68,6.81,0,0,"NAN",-149.4713,"NAN",0,2897,1.375,743.2,3323,0.516,3145,23.92,0.038,-1421.4,-631.7,-689.5,0.1080052,0.05715048,0.08267766,0.08199674
"2024-07-17 17:20:00",38,13.08,29.59,6.779,0,0,"NAN",-148.102,"NAN",0,2897,1.375,528,3212,0.516,3145,23.92,0.038,-1441.5,-632.1,-684.2,0.1075892,0.05607969,0.08262032,0.08196926
"2024-07-17 17:25:00",39,13.09,29.47,7.09,0,0,"NAN",-149.4713,"NAN",0,2897,1.375,438.1,2600,0.516,3145,23.92,0.038,-1457.5,-630.3,-690,0.1076111,0.05625606,0.08258742,0.08201724
"2024-07-17 17:30:00",40,13.09,29.33,7.022,0,0,"NAN",-146.0002,"NAN",0,2897,1.375,502.5,2570,0.516,3145,23.92,0.039,-1423.9,-628.6,-689.2,0.1076544,0.0561316,0.08255988,0.08195418
"2024-07-17 17:35:00",41,13.09,29.18,6.872,0,0,"NAN","NAN","NAN",0,2897,1.375,444.1,3131,0.516,3145,23.92,0.04,-1410.1,-633.7,-693.2,0.1077194,0.05620551,0.08263761,0.08199102
"2024-07-17 17:40:00",42,13.08,29.02,6.959,0,0,"NAN",-143.1042,"NAN",0,2897,1.375,507.1,3157,0.516,3145,23.92,0.04,-1430.8,-626.2,-698.7,0.1076158,0.05613935,0.08259475,0.08193517
"2024-07-17 17:45:00",43,13.08,28.87,7.061,0,0,"NAN",-146.9687,"NAN",0,2897,1.375,401.3,3094,0.516,3145,23.92,0.041,-1458.9,-635.7,-699.6,0.1076975,0.05608922,0.08264476,0.08196878
"2024-07-17 17:50:00",44,13.07,28.71,6.908,0,0,"NAN",-145.1534,"NAN",0,2897,1.375,427.4,2666,0.516,3145,23.92,0.042,-1429.6,-631.5,-692.9,0.1076965,0.05607998,0.08264714,0.08196813
"2024-07-17 17:55:00",45,13.06,28.57,6.938,0,0,"NAN",-143.1042,"NAN",0,2897,1.438,485.9,2637,0.516,3145,23.92,0.043,-1459.2,-631.8,-700.3,0.1079469,0.05600363,0.08259606,0.08198351
"2024-07-17 18:00:00",46,13.06,28.44,7.241,0,0,"NAN",-153.6039,"NAN",0,2897,1.438,485.9,2642,0.516,3145,23.92,0.043,-1431.8,-631.8,-696.4,0.1077683,0.05602002,0.08261502,0.08197784
"2024-07-17 18:05:00",47,12.91,28.38,6.823,0,0,"NAN",-149.4713,"NAN",0,2897,1.438,433.2,2679,0.516,3145,23.92,0.044,-1440.6,-625.9,-696.6,0.1083193,0.05777252,0.08257866,0.0818826
"2024-07-17 18:10:00",48,12.89,28.36,6.994,0,0,"NAN",-148.102,"NAN",0,2897,1.438,559.8,3129,0.516,3145,23.92,0.044,-1464.4,-628.4,-707.5,0.1083478,0.05800623,0.08256781,0.08183402
"2024-07-17 18:15:00",49,12.89,28.36,6.928,0,0,"NAN",-144.4003,"NAN",0,2897,1.438,435.2,2694,0.516,3145,23.92,0.044,-1470.1,-629.5,-696.5,0.1084438,0.05797672,0.08253968,0.08182228
"2024-07-17 18:20:00",50,12.99,28.3,6.853,0,0,"NAN",-151.2083,"NAN",0,2897,1.438,489.2,3093,0.516,3145,23.92,0.044,-1452.9,-630.6,-701.2,0.1079748,0.05633575,0.08253711,0.08190829
"2024-07-17 18:25:00",51,13,28.21,7.002,0,0,"NAN","NAN","NAN",0,2897,1.438,490.3,3101,0.516,3145,23.92,0.044,-1433.1,-632.7,-700,0.1079,0.0561496,0.08260596,0.08185238
"2024-07-17 18:30:00",52,13.01,28.1,7.233,0,0,"NAN",-148.102,"NAN",0,2897,1.438,492.5,3083,0.508,3145,23.92,0.046,-1476.9,-634.3,-718.7,0.1079686,0.05614889,0.08261436,0.08183229
"2024-07-17 18:35:00",53,13.01,27.97,6.991,0,0,"NAN",-151.2083,"NAN",0,2897,1.438,522.1,2656,0.516,3145,23.92,0.046,-1467.7,-639.1,-700.2,0.1079353,0.05625719,0.08261573,0.08182299
"2024-07-17 18:40:00",54,13,27.83,7.061,0,0,"NAN",-157.5622,"NAN",0,2897,1.438,460.3,2687,0.516,3145,23.92,0.046,-1480.2,-633.5,-714.5,0.1079823,0.05618691,0.08256435,0.08182269
"2024-07-17 18:45:00",55,13,27.7,7.027,0,0,"NAN",-153.6039,"NAN",0,2897,1.438,557.3,3104,0.516,3145,23.92,0.046,-1467.5,-627.9,-714.4,0.1079878,0.05622482,0.08253562,0.08188188
"2024-07-17 18:50:00",56,13,27.57,7.209,0,0,"NAN",-149.4712,"NAN",0,2897,1.438,491.4,2662,0.516,3145,23.92,0.045,-1494.1,-643.4,-709.8,0.1079801,0.05623519,0.08258557,0.08189887
"2024-07-17 18:55:00",57,13,27.43,7.378,0,0,"NAN",-151.2083,"NAN",0,2897,1.438,459.3,2696,0.516,3145,23.92,0.047,-1466.4,-637.5,-708.1,0.1080269,0.05629957,0.08260816,0.08189386
"2024-07-17 19:00:00",58,13,27.31,7.374,0,0,"NAN",-149.4713,"NAN",0,2897,1.438,716.9,2526,0.508,3145,23.92,0.047,-1473,-632.5,-699.2,0.1080611,0.05627882,0.08259183,0.08183593
"2024-07-17 19:05:00",59,12.88,27.26,7.115,0,0,"NAN",-151.2083,"NAN",0,2897,1.438,602.9,2598,0.516,3145,23.92,0.048,-1476.4,-628.1,-706.7,0.1084859,0.05803013,0.08251977,0.08176756
"2024-07-17 19:10:00",60,12.88,27.23,7.486,0,0,"NAN",-153.6039,"NAN",0,2897,1.438,710.5,2545,0.516,3145,23.93,0.048,-1488.5,-641.3,-706.2,0.1087289,0.05824023,0.08250499,0.08175004
"2024-07-17 19:15:00",61,12.87,27.23,7.183,0,0,"NAN",-148.1019,"NAN",0,2897,1.438,512.8,2644,0.516,3145,23.92,0.049,-1480,-629,-697.5,0.1085757,0.0581342,0.08255881,0.08174872
"2024-07-17 19:20:00",62,12.98,27.17,7.505,0,0,"NAN",-157.5622,"NAN",0,2897,1.438,637.8,3129,0.516,3145,23.92,0.05,-1486.1,-628,-710.8,0.1081995,0.05653328,0.08247995,0.08183539
"2024-07-17 19:25:00",63,12.99,27.09,7.346,0,0,"NAN",-146.0001,"NAN",0,2897,1.438,558.6,3108,0.516,3145,23.92,0.05,-1467.9,-637.7,-693,0.1081585,0.0564568,0.0825547,0.08185673
"2024-07-17 19:30:00",64,12.99,26.98,7.474,0,0,"NAN",-143.1042,"NAN",0,2897,1.438,588.2,2609,0.516,3145,23.92,0.05,-1438.7,-631.4,-696.4,0.1083508,0.05640894,0.0825007,0.08186066
"2024-07-17 19:35:00",65,12.99,26.86,7.267,0,0,"NAN",-153.6039,"NAN",0,2897,1.438,575.1,2602,0.516,3145,23.92,0.051,-1455.7,-641,-703.8,0.1086535,0.05634689,0.08247858,0.08181351
"2024-07-17 19:40:00",66,12.99,26.73,7.61,0,0,"NAN",-153.6039,"NAN",0,2897,1.438,436.2,3066,0.516,3145,23.93,0.051,-1487.4,-638,-705.8,0.1082171,0.05631781,0.08247977,0.08185214
"2024-07-17 19:45:00",67,12.99,26.6,7.309,0,0,"NAN",-148.1019,"NAN",0,2897,1.438,542.5,2613,0.516,3145,23.92,0.052,-1492.4,-636.4,-713,0.1084995,0.05634898,0.08247089,0.08178693
"2024-07-17 19:50:00",68,12.99,26.47,7.596,0,0,"NAN",-149.4712,"NAN",0,2897,1.438,495.8,2637,0.516,3145,23.92,0.052,-1469.6,-630.2,-707.7,0.1081574,0.05649179,0.08246005,0.08176696
"2024-07-17 19:55:00",69,12.99,26.36,7.238,0,0,"NAN",-157.5622,"NAN",0,2897,1.438,576.4,2570,0.516,3145,23.92,0.053,-1459.8,-634.4,-701.8,0.1081807,0.05647242,0.08252871,0.08173001
"2024-07-17 20:00:00",70,12.99,26.25,7.732,0,0,"NAN",-148.1019,"NAN",0,2897,1.438,526.8,2606,0.516,3145,23.92,0.053,-1490.4,-633.8,-711.2,0.108138,0.05643797,0.08254713,0.08181578
"2024-07-17 20:05:00",71,12.86,26.22,7.589,0,0,"NAN",-151.2082,"NAN",0,2897,1.438,543.7,2588,0.516,3145,23.92,0.053,-1489.3,-640.8,-711.6,0.1087047,0.05838072,0.08250684,0.08173847
"2024-07-17 20:10:00",72,12.86,26.21,7.585,0,0,"NAN",-145.1533,"NAN",0,2897,1.438,385.4,3068,0.516,3145,23.92,0.053,-1448.4,-637.7,-721,0.1086538,0.0582518,0.08254248,0.08172429
"2024-07-17 20:15:00",73,12.85,26.24,7.646,0,0,"NAN",-153.6039,"NAN",0,2897,1.438,543.7,2581,0.516,3145,23.92,0.054,-1488.3,-642,-714.4,0.1088825,0.05825013,0.08254886,0.08169508
"2024-07-17 20:20:00",74,12.96,26.2,7.561,0,0,"NAN","NAN","NAN",0,2897,1.438,543.7,2538,0.516,3145,23.92,0.055,-1452.7,-639.9,-691.9,0.1082705,0.05662763,0.08250296,0.0817222
"2024-07-17 20:25:00",75,12.97,26.13,7.673,0,0,"NAN",-146.0001,"NAN",0,2897,1.438,472.9,2622,0.516,3145,23.92,0.055,-1468.4,-649.2,-712.1,0.1082442,0.05651063,0.08254158,0.08181864
"2024-07-17 20:30:00",76,12.98,26.03,7.463,0,0,"NAN",-144.4003,"NAN",0,2897,1.438,528,2545,0.516,3145,23.92,0.055,-1481.8,-636.9,-710.4,0.1082808,0.05649137,0.08249283,0.08182567
"2024-07-17 20:35:00",77,12.98,25.93,7.276,0,0,"NAN",-157.5622,"NAN",0,2897,1.438,493.6,3146,0.516,3145,23.92,0.056,-1473.6,-633,-715.6,0.1082914,0.05641979,0.08254355,0.08179069
"2024-07-17 20:40:00",78,12.98,25.82,7.564,0,0,"NAN",-151.2082,"NAN",0,2896,1.438,598.9,2493,0.516,3145,23.92,0.056,-1477.2,-643.8,-713.7,0.1082351,0.05648631,0.08253354,0.08172446
"2024-07-17 20:45:00",79,12.98,25.72,7.281,0,0,"NAN","NAN","NAN",0,2896,1.438,561.1,2497,0.516,3145,23.92,0.056,-1448.3,-635.1,-719.1,0.10833,0.0564999,0.08256549,0.08174759
"2024-07-17 20:50:00",80,12.97,25.63,7.422,0,0,"NAN",-153.6038,"NAN",0,2897,1.438,526.8,2570,0.516,3145,23.92,0.056,-1463.6,-636.1,-702.5,0.1083516,0.05648547,0.08257574,0.08181423
"2024-07-17 20:55:00",81,12.97,25.55,7.639,0,0,"NAN",-144.4003,"NAN",0,2896,1.438,526.8,2517,0.516,3145,23.92,0.056,-1445,-634.6,-714.4,0.108313,0.05657703,0.08255422,0.08173627
"2024-07-17 21:00:00",82,12.97,25.48,7.727,0,0,"NAN",-153.6038,"NAN",0,2896,1.438,493.6,3152,0.516,3145,23.92,0.056,-1477.6,-637.2,-714.5,0.1085517,0.05655801,0.08257347,0.0817824
"2024-07-17 21:05:00",83,12.97,25.41,7.743,0,0,"NAN","NAN","NAN",0,2896,1.438,543.7,2476,0.516,3145,23.92,0.057,-1496.7,-631,-704.8,0.1083042,0.05644089,0.08248818,0.0818184
"2024-07-17 21:10:00",84,12.97,25.36,7.535,0,0,"NAN",-153.6038,"NAN",0,2896,1.438,543.7,2531,0.516,3145,23.92,0.056,-1494.8,-640.4,-715.6,0.1083848,0.05654973,0.08246374,0.08173841
"2024-07-17 21:15:00",85,12.97,25.3,7.509,0,0,"NAN",-145.1533,"NAN",0,2896,1.438,561.1,2497,0.516,3145,23.92,0.057,-1516.6,-645.5,-714.9,0.1083478,0.05652392,0.08246267,0.08179557
"2024-07-17 21:20:00",86,12.97,25.25,7.366,0,0,"NAN",-151.2082,"NAN",0,2896,1.438,484.8,2539,0.516,3145,23.92,0.058,-1462.3,-642.3,-703,0.1083876,0.05654311,0.0824641,0.08172631
"2024-07-17 21:25:00",87,12.97,25.2,7.402,0,0,"NAN",-145.1533,"NAN",0,2896,1.438,526.8,2500,0.516,3145,23.92,0.057,-1443,-644.2,-708.3,0.1083851,0.05655897,0.08256108,0.08170187
"2024-07-17 21:30:00",88,12.97,25.15,7.596,0,0,"NAN",-146.9686,"NAN",0,2896,1.438,526.8,2486,0.516,3145,23.92,0.058,-1436.3,-639.1,-697.1,0.1084106,0.05657309,0.08254576,0.08172292
"2024-07-17 21:35:00",89,12.97,25.1,7.77,0,0,"NAN",-146.9686,"NAN",0,2896,1.438,484.8,2517,0.516,3145,23.92,0.058,-1499.4,-632.5,-722.2,0.1084335,0.05666679,0.08250672,0.08177465
"2024-07-17 21:40:00",90,12.96,25.06,7.624,0,0,"NAN",-157.5622,"NAN",0,2896,1.438,492.5,3185,0.516,3145,23.92,0.058,-1442.5,-644.2,-724.6,0.1084539,0.05660635,0.08253735,0.08178437
"2024-07-17 21:45:00",91,12.96,25.03,7.582,0,0,"NAN",-149.4712,"NAN",0,2896,1.438,664.1,2328,0.516,3145,23.92,0.059,-1493.1,-638.4,-704.8,0.1084088,0.05657822,0.0824998,0.08178931
"2024-07-17 21:50:00",92,12.96,25,7.319,0,0,"NAN",-157.5622,"NAN",0,2896,1.438,526.8,2450,0.516,3145,23.92,0.059,-1483.6,-645.6,-713.3,0.1084476,0.0566228,0.08254707,0.08172578
"2024-07-17 21:55:00",93,12.96,24.96,7.407,0,0,"NAN",-157.5622,"NAN",0,2896,1.438,492.5,3178,0.516,3145,23.92,0.059,-1473.3,-634.2,-717.3,0.1084529,0.0565877,0.08257031,0.08178616
"2024-07-17 22:00:00",94,12.96,24.94,7.31,0,0,"NAN",-143.1041,"NAN",0,2896,1.438,492.5,3182,0.516,3145,23.92,0.058,-1511.3,-638.5,-718.1,0.1084095,0.05676937,0.08250773,0.08179712
"2024-07-17 22:05:00",95,12.96,24.91,7.537,0,0,"NAN",-157.5622,"NAN",0,2896,1.438,484.8,2538,0.516,3145,23.92,0.058,-1442.4,-641.1,-708.2,0.1083744,0.05665058,0.08247602,0.08172518
"2024-07-17 22:10:00",96,12.96,24.89,7.536,0,0,"NAN",-151.2082,"NAN",0,2896,1.438,435.2,3161,0.516,3145,23.92,0.059,-1464.5,-641.7,-710.1,0.1084308,0.05673373,0.08254755,0.08177471
"2024-07-17 22:15:00",97,12.96,24.86,7.46,0,0,"NAN",-153.6039,"NAN",0,2896,1.438,459.3,2514,0.516,3145,23.92,0.059,-1446.5,-644.1,-723.2,0.108412,0.05659962,0.08256447,0.08173168
"2024-07-17 22:20:00",98,12.96,24.84,7.786,0,0,"NAN",-149.4712,"NAN",0,2896,1.438,405.9,2566,0.516,3145,23.92,0.06,-1460.1,-646.7,-721.4,0.1085358,0.05661356,0.08252525,0.0817731
"2024-07-17 22:25:00",99,12.96,24.82,7.376,0,0,"NAN",-157.5622,"NAN",0,2896,1.438,525.7,2450,0.516,3145,23.92,0.06,-1435.7,-651.4,-711.2,0.1084343,0.05674499,0.0825662,0.08176738
"2024-07-17 22:30:00",100,12.96,24.8,7.655,0,0,"NAN",-144.4003,"NAN",0,2896,1.438,558.6,2370,0.516,3145,23.92,0.06,-1440.8,-646.1,-715.2,0.1084796,0.05671114,0.08255768,0.08172935
"2024-07-17 22:35:00",101,12.95,24.78,7.42,0,0,"NAN",-146.9686,"NAN",0,2896,1.438,586.9,3291,0.516,3145,23.92,0.062,-1444.9,-645.9,-711.5,0.1084825,0.05662727,0.082582,0.08175802
"2024-07-17 22:40:00",102,12.95,24.76,7.797,0,0,"NAN",-148.1019,"NAN",0,2896,1.438,522.1,2389,0.523,3145,23.92,0.062,-1391.4,-647.3,-707.7,0.1084133,0.05664796,0.0825271,0.08178014
"2024-07-17 22:45:00",103,12.95,24.74,7.316,0,0,"NAN",-148.1019,"NAN",0,2896,1.438,457.3,2480,0.516,3145,23.92,0.061,-1461.2,-635.9,-716.9,0.1084986,0.05666506,0.08250844,0.08171612
"2024-07-17 22:50:00",104,12.95,24.72,7.745,0,0,"NAN",-148.1019,"NAN",0,2896,1.438,457.3,2489,0.516,3145,23.92,0.061,-1474,-641.9,-714.9,0.1084823,0.05670637,0.08248842,0.08168674
"2024-07-17 22:55:00",105,12.95,24.7,7.558,0,0,"NAN",-151.2082,"NAN",0,2896,1.438,558.6,2398,0.516,3145,23.92,0.06,-1412.8,-648.1,-717.8,0.1085014,0.05666548,0.08248055,0.08174038
"2024-07-17 23:00:00",106,12.95,24.68,7.639,0,0,"NAN",-149.4712,"NAN",0,2896,1.438,483.7,2521,0.516,3145,23.92,0.06,-1419.7,-641.9,-719.6,0.1084777,0.05677396,0.08255297,0.08177954
"2024-07-17 23:05:00",107,12.95,24.65,7.547,0,0,"NAN","NAN","NAN",0,2896,1.438,559.8,2398,0.516,3145,23.92,0.06,-1473.6,-649.2,-729.2,0.1085053,0.05669755,0.08256853,0.08177006
"2024-07-17 23:10:00",108,12.95,24.63,7.808,0,0,"NAN",-157.5622,"NAN",0,2896,1.438,525.7,2446,0.516,3145,23.92,0.059,-1470.8,-633.4,-713.8,0.1085043,0.0567258,0.08255619,0.08178478
"2024-07-17 23:15:00",109,12.95,24.61,7.301,0,0,"NAN",-157.5622,"NAN",0,2896,1.438,492.5,3200,0.516,3145,23.92,0.059,-1412.8,-641.6,-717,0.1085299,0.05679387,0.08251435,0.08178389
"2024-07-17 23:20:00",110,12.95,24.59,7.618,0,0,"NAN",-148.1019,"NAN",0,2896,1.438,616.7,2384,0.516,3145,23.92,0.059,-1474.8,-639.7,-713.4,0.1085078,0.05676228,0.0824967,0.08177334
"2024-07-17 23:25:00",111,12.95,24.58,7.346,0,0,"NAN",-146.0001,"NAN",0,2896,1.438,526.8,2489,0.516,3145,23.92,0.058,-1442.8,-640.1,-705.7,0.1085118,0.056696,0.08257139,0.0817219
"2024-07-17 23:30:00",112,12.95,24.56,7.507,0,0,"NAN",-149.4712,"NAN",0,2896,1.438,561.1,2458,0.516,3145,23.92,0.057,-1400.1,-641.9,-717.3,0.1085386,0.05677634,0.08251804,0.08170402
"2024-07-17 23:35:00",113,12.95,24.55,7.499,0,0,"NAN",-149.4712,"NAN",0,2896,1.438,561.1,2482,0.516,3145,23.92,0.056,-1493.3,-634.8,-712,0.1085717,0.0567556,0.0824973,0.08167702
"2024-07-17 23:40:00",114,12.94,24.54,7.784,0,0,"NAN",-148.1019,"NAN",0,2896,1.438,590.9,3185,0.516,3145,23.92,0.056,-1434.9,-639.7,-712.3,0.1085228,0.05676913,0.08250594,0.081743
