"TOA5","maricao","CR6","16534","CR6.Std.11.00","CPU:maricao_7_18_24.CR6","54765","t5minute"
"TIMESTAMP","RECORD","BattV_Min","PanelTemp_C","Enc_RH_Max","Rain_mm_Tot","Freq","piezTemp","waterLevel","suction1_33cm","suction2_66cm","suction3_99cm","wc1_33cm","wc2_66cm","wc3_99cm","wc4_130cm"
"TS","RN","Volts","Deg C","%","mm","Hz","degC","m","kPa","kPa","kPa","vol water/total vol","vol water/total vol","vol water/total vol","vol water/total vol"
"","","Min","Smp","Max","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-07-20 20:40:00",398,13.05,27.29,5.997,0,3078,24.95,0.000217795,-2.2,-0.2,0,0.3000558,0.3713137,0.3703929,0.3135309
"2024-07-20 20:45:00",399,13.05,27.2,5.817,0,3078,24.95,3.217633E-05,-2.2,-0.2,0,0.2999523,0.3749626,0.3705094,0.3134912
"2024-07-20 20:50:00",400,13.05,27.1,5.75,0,3078,24.95,0.0004754973,-2.2,-0.2,0,0.3001155,0.3736942,0.370288,0.3133963
"2024-07-20 20:55:00",401,13.06,27.02,5.913,0,3078,24.95,0.00034024,-2.3,-0.2,0,0.3000242,0.3753629,0.3703911,0.3135925
"2024-07-20 21:00:00",402,13.06,26.95,5.956,0,3078,24.95,-0.0001629116,-2.3,-0.2,0,0.299968,0.3758004,0.3700382,0.3135505
"2024-07-20 21:05:00",403,13.05,26.89,6.277,0,3078,24.95,0.0001089887,-2.3,-0.2,0,0.3000229,0.3754689,0.3702608,0.3136428
"2024-07-20 21:10:00",404,13.05,26.83,5.818,0,3078,24.95,0.0006199808,-2.3,-0.2,0,0.3001848,0.3715827,0.3704866,0.3134989
"2024-07-20 21:15:00",405,13.05,26.78,6.272,0,3078,24.95,0.0007425718,-2.3,-0.2,0,0.3002474,0.371124,0.3703212,0.3134178
"2024-07-20 21:20:00",406,13.06,26.73,6.126,0,3078,24.95,0.00129758,-2.4,-0.2,0,0.3001364,0.3742369,0.370369,0.3135924
"2024-07-20 21:25:00",407,13.05,26.7,6.021,0,3078,24.95,0.001097934,-2.4,-0.2,0,0.3001202,0.3745713,0.3699485,0.3136292
"2024-07-20 21:30:00",408,13.04,26.68,5.852,0,3078,24.95,0.0007391925,-2.4,-0.2,0,0.3002955,0.3710033,0.3702433,0.313664
"2024-07-20 21:35:00",409,13.05,26.65,5.98,0,3078,24.95,0.0007926535,-2.4,-0.2,0,0.3002579,0.3750971,0.3704106,0.3134475
"2024-07-20 21:40:00",410,13.04,26.62,6.303,0,3078,24.95,0.001075652,-2.4,-0.2,0,0.300239,0.3757672,0.3703454,0.3133914
"2024-07-20 21:45:00",411,13.04,26.59,5.904,0,3078,24.95,0.00167622,-2.4,-0.2,0,0.3000571,0.3745666,0.370173,0.3135782
"2024-07-20 21:50:00",412,13.05,26.56,6.351,0,3077,24.95,0.002061449,-2.5,-0.2,0,0.3000242,0.3710103,0.370167,0.3134353
"2024-07-20 21:55:00",413,13.06,26.54,6.099,0,3077,24.95,0.002051858,-2.5,-0.2,0,0.3001223,0.3755407,0.3701637,0.3133491
"2024-07-20 22:00:00",414,13.04,26.5,5.865,0,3077,24.95,0.002558158,-2.5,-0.2,0,0.300011,0.3714591,0.3701002,0.3135881
"2024-07-20 22:05:00",415,13.02,26.45,6.154,0,3078,24.95,0.001490492,-2.5,-0.2,0,0.3000303,0.3745239,0.3703709,0.3134391
"2024-07-20 22:10:00",416,13.03,26.4,6.122,0,3078,24.95,0.001372435,-2.6,-0.2,0,0.3000915,0.375147,0.3702845,0.3135493
"2024-07-20 22:15:00",417,13.04,26.34,6.27,0,3077,24.95,0.002098876,-2.6,-0.2,0,0.3002158,0.3745594,0.3703824,0.3135312
"2024-07-20 22:20:00",418,13.01,26.28,6.428,0,3077,24.95,0.002449437,-2.6,-0.2,0,0.3002259,0.3741521,0.3703791,0.3135955
"2024-07-20 22:25:00",419,13.03,26.21,6.492,0,3077,24.95,0.001866008,-2.6,-0.2,0,0.3002245,0.3755758,0.3699515,0.3135968
"2024-07-20 22:30:00",420,13.02,26.15,6.418,0,3077,24.95,0.001850279,-2.6,-0.2,0,0.3000687,0.374904,0.3702972,0.313493
"2024-07-20 22:35:00",421,13.01,26.08,6.085,0,3077,24.95,0.002523222,-2.7,-0.2,0,0.2999751,0.3756235,0.3702575,0.3133731
"2024-07-20 22:40:00",422,13.01,26.01,6.308,0,3077,24.95,0.002593932,-2.7,-0.2,0,0.3001405,0.3754306,0.3701616,0.3134289
"2024-07-20 22:45:00",423,13.01,25.94,6.394,0,3077,24.95,0.002864264,-2.7,-0.2,0,0.299942,0.3713788,0.3700765,0.3135918
"2024-07-20 22:50:00",424,13.01,25.88,6.121,0,3077,24.95,0.002493027,-2.8,-0.2,0,0.3001047,0.374376,0.370062,0.3135917
"2024-07-20 22:55:00",425,13.01,25.82,6.245,0,3077,24.95,0.002812298,-2.8,-0.2,0,0.3000234,0.3745031,0.3702679,0.3135592
"2024-07-20 23:00:00",426,13.02,25.76,6.165,0,3077,24.95,0.002588936,-2.8,-0.2,0,0.2998362,0.3749266,0.3701015,0.3136238
"2024-07-20 23:05:00",427,13.02,25.7,6.219,0,3077,24.95,0.002463112,-2.8,-0.2,0,0.2999166,0.370543,0.3703408,0.3134726
"2024-07-20 23:10:00",428,13.02,25.65,6.436,0,3077,24.95,0.002261776,-2.8,-0.2,0,0.3000076,0.3713157,0.3703561,0.313578
"2024-07-20 23:15:00",429,13.02,25.6,6.625,0,3077,24.95,0.002214575,-2.9,-0.2,0,0.3000203,0.3752416,0.3702753,0.3134518
"2024-07-20 23:20:00",430,13.02,25.54,6.599,0,3078,24.95,0.001695572,-2.9,-0.2,0,0.2999827,0.3743794,0.3701771,0.313371
"2024-07-20 23:25:00",431,13.02,25.48,6.205,0,3078,24.95,0.001439304,-2.9,-0.2,0,0.2999057,0.3749672,0.3700602,0.3133386
"2024-07-20 23:30:00",432,13.02,25.4,6.212,0,3078,24.95,0.001217449,-2.9,-0.2,0,0.2997949,0.374787,0.3700624,0.3135979
"2024-07-20 23:35:00",433,13.02,25.32,6.533,0,3078,24.95,0.001187619,-2.9,-0.2,0,0.2999442,0.3705863,0.3701056,0.3134796
"2024-07-20 23:40:00",434,13.02,25.25,6.216,0,3078,24.95,0.00150204,-3,-0.2,0,0.2999172,0.3756292,0.3699743,0.3135375
"2024-07-20 23:45:00",435,13.02,25.19,6.624,0,3078,24.95,0.001291308,-3,-0.2,0,0.2996894,0.3712013,0.3700058,0.3134785
"2024-07-20 23:50:00",436,13.02,25.13,6.435,0,3078,24.95,0.0006874818,-3,-0.2,0,0.2997773,0.3756794,0.3697411,0.3134157
"2024-07-20 23:55:00",437,13.02,25.08,6.402,0,3078,24.95,3.475335E-05,-3.1,-0.2,0,0.299797,0.3750261,0.3699338,0.3133429
"2024-07-21 00:00:00",438,13.02,25.04,6.795,0,3078,24.95,0.0001684061,-3.1,-0.2,0,0.2996405,0.3755754,0.3701577,0.3133172
"2024-07-21 00:05:00",439,13.01,25,6.372,0,3078,24.95,-0.0005831853,-3.1,-0.2,0,0.2997549,0.3756564,0.3701965,0.3134892
"2024-07-21 00:10:00",440,13.01,24.95,6.271,0,3078,24.95,-0.00127982,-3.1,-0.2,0,0.2997409,0.3714465,0.3702324,0.3134035
"2024-07-21 00:15:00",441,13.01,24.89,6.578,0,3078,24.96,-0.001731176,-3.1,-0.2,0,0.2996029,0.371577,0.3700992,0.3135667
"2024-07-21 00:20:00",442,13.01,24.82,6.845,0,3078,24.96,-0.002522152,-3.2,-0.2,0,0.2997165,0.3743049,0.3700306,0.3135864
"2024-07-21 00:25:00",443,13.01,24.76,6.759,0,3078,24.96,-0.003456141,-3.2,-0.2,0,0.2996184,0.3710241,0.3700059,0.3134508
"2024-07-21 00:30:00",444,13.01,24.7,6.494,0,3078,24.96,-0.004322629,-3.2,-0.2,0,0.2995833,0.3709587,0.3699649,0.3134173
"2024-07-21 00:35:00",445,13.01,24.65,6.61,0,3078,24.96,-0.00534939,-3.3,-0.2,0,0.2995561,0.3712193,0.3701813,0.3133952
"2024-07-21 00:40:00",446,13.01,24.6,6.579,0,3078,24.96,-0.006149836,-3.3,-0.2,0,0.2995248,0.3751291,0.3698863,0.3135542
"2024-07-21 00:45:00",447,13.01,24.56,6.845,0,3078,24.96,-0.006616861,-3.3,-0.2,0,0.2997431,0.3707319,0.3700454,0.3133945
"2024-07-21 00:50:00",448,13.02,24.53,6.687,0,3078,24.96,-0.007657784,-3.3,-0.2,0,0.2998458,0.3704725,0.3699921,0.3135899
"2024-07-21 00:55:00",449,13.02,24.5,6.756,0,3079,24.96,-0.008178391,-3.4,-0.2,0,0.2998011,0.370347,0.3696619,0.3136224
"2024-07-21 01:00:00",450,13.02,24.48,6.335,0,3079,24.96,-0.008461378,-3.4,-0.2,0,0.2997605,0.3754387,0.3701018,0.3135768
"2024-07-21 01:05:00",451,13.03,24.47,6.736,0,3079,24.96,-0.00932468,-3.4,-0.2,0,0.300129,0.3742421,0.3701368,0.313458
"2024-07-21 01:10:00",452,13.02,24.47,6.594,0,3079,24.96,-0.009805915,-3.4,-0.2,0,0.3001091,0.3753312,0.3698767,0.3133906
"2024-07-21 01:15:00",453,13.02,24.47,6.762,0,3079,24.96,-0.0102196,-3.4,-0.2,0,0.3000636,0.3706399,0.3700263,0.3135729
"2024-07-21 01:20:00",454,13.02,24.46,6.583,0,3079,24.96,-0.01144923,-3.5,-0.2,0,0.2993221,0.3747906,0.3696795,0.313507
"2024-07-21 01:25:00",455,13.02,24.46,6.816,0,3079,24.96,-0.01245562,-3.5,-0.2,0,0.2994609,0.372682,0.3700821,0.3134316
"2024-07-21 01:30:00",456,13.01,24.46,6.803,0,3079,24.96,-0.01357209,-3.5,-0.2,0,0.2993971,0.3712744,0.3699268,0.3135788
"2024-07-21 01:35:00",457,13.01,24.45,6.579,0,3079,24.96,-0.01379847,-3.6,-0.2,0,0.299622,0.3714479,0.3699642,0.3135458
"2024-07-21 01:40:00",458,13.01,24.45,6.795,0,3079,24.96,-0.01450457,-3.6,-0.2,0,0.2996671,0.3733164,0.3700818,0.3136306
"2024-07-21 01:45:00",459,13.02,24.45,6.689,0,3079,24.96,-0.01437886,-3.6,-0.2,0,0.2997271,0.3710418,0.3701782,0.3135686
"2024-07-21 01:50:00",460,13.03,24.45,6.45,0,3079,24.96,-0.01492153,-3.7,-0.2,0,0.2996943,0.3712996,0.3701229,0.3136098
"2024-07-21 01:55:00",461,13.02,24.44,6.824,0,3079,24.96,-0.01502378,-3.7,-0.2,0,0.2995453,0.3715932,0.3701566,0.3135888
"2024-07-21 02:00:00",462,13.02,24.43,6.455,0,3079,24.96,-0.01483667,-3.7,-0.2,0,0.2996781,0.3754502,0.3700939,0.3135445
"2024-07-21 02:05:00",463,13.02,24.42,6.596,0,3079,24.96,-0.01546096,-3.8,-0.2,0,0.2996111,0.370753,0.3701179,0.313569
"2024-07-21 02:10:00",464,13.02,24.4,6.655,0,3079,24.96,-0.01547205,-3.8,-0.2,0,0.2995074,0.3705799,0.3701621,0.3135489
"2024-07-21 02:15:00",465,13.02,24.39,6.733,0,3079,24.96,-0.01547523,-3.8,-0.2,0,0.2994219,0.3749073,0.3699453,0.3134212
"2024-07-21 02:20:00",466,13.02,24.37,6.696,0,3079,24.96,-0.01585268,-3.9,-0.2,0,0.2995109,0.371464,0.3699317,0.3134103
"2024-07-21 02:25:00",467,13.02,24.36,6.603,0,3079,24.96,-0.01576781,-3.9,-0.2,0,0.2996202,0.3756206,0.3699006,0.3135611
"2024-07-21 02:30:00",468,13.01,24.34,6.53,0,3079,24.96,-0.01625537,-3.9,-0.2,0,0.2995601,0.3706075,0.3696923,0.3135074
"2024-07-21 02:35:00",469,13.01,24.33,6.457,0,3079,24.96,-0.01636553,-4,-0.2,0,0.2996153,0.3703543,0.3696827,0.3135749
"2024-07-21 02:40:00",470,13.01,24.31,6.477,0,3079,24.96,-0.01709669,-4,-0.2,0,0.2997143,0.3738085,0.3700851,0.3134533
"2024-07-21 02:45:00",471,13,24.28,6.702,0,3079,24.96,-0.01750094,-4,-0.2,0,0.2996553,0.3750522,0.3696259,0.3135371
"2024-07-21 02:50:00",472,13.02,24.26,6.42,0,3079,24.96,-0.01781381,-4,-0.2,0,0.2996858,0.3702932,0.3700522,0.3134348
"2024-07-21 02:55:00",473,13.02,24.23,6.988,0,3079,24.96,-0.01771016,-4.1,-0.2,0,0.2998428,0.3740422,0.3700603,0.3133811
"2024-07-21 03:00:00",474,13,24.2,6.973,0,3080,24.96,-0.01878243,-4.1,-0.2,0,0.2998406,0.370501,0.3700942,0.3135677
"2024-07-21 03:05:00",475,13.02,24.18,6.881,0,3080,24.96,-0.01928259,-4.1,-0.2,0,0.299695,0.3708843,0.3697599,0.3134208
"2024-07-21 03:10:00",476,12.99,24.15,6.423,0,3080,24.96,-0.01917261,-4.2,-0.2,0,0.2997416,0.3709577,0.3699855,0.3133603
"2024-07-21 03:15:00",477,13,24.14,6.668,0,3080,24.96,-0.01956264,-4.2,-0.2,0,0.2998032,0.3712783,0.3699346,0.3134118
"2024-07-21 03:20:00",478,13.01,24.12,6.753,0,3080,24.96,-0.01974672,-4.3,-0.2,0,0.2998656,0.3739405,0.3695361,0.313338
"2024-07-21 03:25:00",479,13,24.11,6.453,0,3080,24.96,-0.02049671,-4.3,-0.2,0,0.2997575,0.3734573,0.3700036,0.3133584
"2024-07-21 03:30:00",480,13,24.1,6.655,0,3080,24.96,-0.02149523,-4.3,-0.2,0,0.2997406,0.3752838,0.369975,0.3135722
"2024-07-21 03:35:00",481,12.98,24.08,6.906,0,3080,24.96,-0.02157233,-4.3,-0.2,0,0.299722,0.3711421,0.3697361,0.3134261
"2024-07-21 03:40:00",482,13,24.07,6.437,0,3080,24.96,-0.02131299,-4.4,-0.2,0,0.299874,0.374935,0.3700185,0.3133175
"2024-07-21 03:45:00",483,13.02,24.05,6.537,0,3080,24.96,-0.02125017,-4.4,-0.2,0,0.2999364,0.3751821,0.3698856,0.3133862
"2024-07-21 03:50:00",484,13.01,24.03,6.626,0,3080,24.96,-0.02108673,-4.5,-0.2,0,0.2999248,0.3705485,0.3696979,0.3133572
"2024-07-21 03:55:00",485,12.98,24.02,6.904,0,3080,24.96,-0.02107584,-4.5,-0.2,0,0.2999862,0.3747247,0.3700021,0.313334
"2024-07-21 04:00:00",486,13.01,24.02,6.455,0,3080,24.96,-0.02138877,-4.6,-0.2,0,0.2998269,0.3738717,0.3699029,0.3135051
"2024-07-21 04:05:00",487,13,24.02,6.867,0,3080,24.96,-0.02206651,-4.6,-0.2,0,0.299901,0.3747172,0.3695218,0.3134952
"2024-07-21 04:10:00",488,13,24.02,6.978,0,3080,24.96,-0.02175371,-4.6,-0.2,0,0.2999617,0.3748755,0.3700268,0.3133763
"2024-07-21 04:15:00",489,12.98,24.02,6.888,0,3080,24.96,-0.02142986,-4.7,-0.2,0,0.2998306,0.3743748,0.3698864,0.3134675
"2024-07-21 04:20:00",490,12.98,24.03,6.405,0,3080,24.96,-0.02145828,-4.7,-0.2,0,0.2999103,0.3728889,0.3696754,0.313531
"2024-07-21 04:25:00",491,13,24.04,6.905,0,3080,24.96,-0.02163607,-4.7,-0.2,0,0.2998391,0.3739228,0.3699572,0.3136134
"2024-07-21 04:30:00",492,12.99,24.05,6.847,0,3080,24.96,-0.02138126,-4.8,-0.2,0,0.2997782,0.3743373,0.3698558,0.3135132
"2024-07-21 04:35:00",493,13,24.06,6.507,0,3080,24.96,-0.02135155,-4.8,-0.2,0,0.2997583,0.3749243,0.3699551,0.3135316
"2024-07-21 04:40:00",494,12.97,24.07,6.646,0,3080,24.96,-0.02132804,-4.8,-0.2,0,0.2999332,0.37004,0.3699885,0.3135453
"2024-07-21 04:45:00",495,12.98,24.07,6.624,0,3080,24.96,-0.02111583,-4.9,-0.2,0,0.2998354,0.3737764,0.3696582,0.3135133
"2024-07-21 04:50:00",496,12.99,24.08,6.49,0,3080,24.96,-0.02126374,-4.9,-0.2,0,0.2999784,0.3751711,0.3699428,0.3133706
"2024-07-21 04:55:00",497,13,24.08,6.921,0,3080,24.96,-0.02090522,-4.9,-0.2,0,0.2998495,0.3745967,0.3694841,0.3133823
"2024-07-21 05:00:00",498,12.98,24.07,6.52,0,3080,24.96,-0.02126388,-5,-0.2,0,0.2998212,0.3751665,0.3699498,0.3133766
"2024-07-21 05:05:00",499,12.98,24.06,6.804,0,3080,24.96,-0.02093369,-5,-0.2,0,0.2999628,0.3710785,0.369608,0.3133989
"2024-07-21 05:10:00",500,12.99,24.05,6.423,0,3080,24.96,-0.02134253,-5,-0.2,0,0.3000743,0.3710008,0.3697712,0.3133908
"2024-07-21 05:15:00",501,12.98,24.04,6.809,0,3080,24.96,-0.02103443,-5.1,-0.2,0,0.3001458,0.3712454,0.3696452,0.3133668
"2024-07-21 05:20:00",502,12.98,24.03,6.481,0,3080,24.96,-0.0210408,-5.1,-0.2,0,0.3001943,0.3736978,0.3695987,0.3133695
"2024-07-21 05:25:00",503,12.98,24.02,6.687,0,3080,24.96,-0.02022325,-5.1,-0.2,0,0.3007075,0.374557,0.369961,0.313577
"2024-07-21 05:30:00",504,12.97,24.02,6.656,0,3080,24.96,-0.01995284,-5.1,-0.2,0,0.3006064,0.3741185,0.3696746,0.3134022
"2024-07-21 05:35:00",505,12.98,24.02,6.422,0,3080,24.96,-0.01919342,-5.1,-0.2,0,0.3007242,0.3729066,0.3696808,0.3135968
"2024-07-21 05:40:00",506,12.98,24.02,6.7,0,3080,24.96,-0.01985865,-5.1,-0.2,0,0.300663,0.3737231,0.3700345,0.3134225
"2024-07-21 05:45:00",507,12.99,24.02,6.8,0,3080,24.96,-0.01975343,-5.2,-0.2,0,0.3006451,0.374908,0.3701931,0.3133669
"2024-07-21 05:50:00",508,12.99,24.02,6.773,0,3080,24.96,-0.01989655,-5.2,-0.2,0,0.3005801,0.372282,0.3698097,0.313391
"2024-07-21 05:55:00",509,12.98,24.01,6.939,0,3080,24.96,-0.01989033,-5.2,-0.2,0,0.3004705,0.3747564,0.3696505,0.3135339
"2024-07-21 06:00:00",510,12.97,24,6.758,0,3080,24.96,-0.01973313,-5.2,-0.2,0,0.3005329,0.3735572,0.369662,0.3134903
"2024-07-21 06:05:00",511,12.97,23.98,7.025,0,3080,24.96,-0.01910738,-5.2,-0.2,0,0.3004569,0.3741853,0.3698732,0.313325
"2024-07-21 06:10:00",512,12.97,23.96,6.889,0,3080,24.96,-0.01935273,-5.2,-0.2,0,0.3004569,0.3747653,0.3698879,0.3134911
"2024-07-21 06:15:00",513,12.98,23.95,6.933,0,3080,24.96,-0.01882612,-5.3,-0.2,0,0.3004395,0.3711296,0.3695983,0.313549
"2024-07-21 06:20:00",514,12.98,23.96,6.992,0,3079,24.96,-0.01778516,-5.3,-0.2,0,0.3004428,0.3708487,0.3697234,0.3135019
"2024-07-21 06:25:00",515,13.01,23.98,6.692,0,3079,24.96,-0.01747399,-5.3,-0.2,0,0.3003143,0.3731332,0.3695587,0.3135914
"2024-07-21 06:30:00",516,13.02,24.02,6.396,0,3079,24.96,-0.01651335,-5.3,-0.2,0,0.300392,0.3746945,0.3699636,0.3134463
"2024-07-21 06:35:00",517,13.03,24.08,6.372,0,3079,24.96,-0.01567067,-5.4,-0.2,0,0.3004101,0.3744208,0.3699461,0.3136533
"2024-07-21 06:40:00",518,13.06,24.14,6.786,0,3079,24.96,-0.01518796,-5.4,-0.2,0,0.3003429,0.3744881,0.3700235,0.3137086
"2024-07-21 06:45:00",519,13.13,24.22,6.645,0,3079,24.96,-0.01437354,-5.4,-0.2,0,0.3003669,0.3740027,0.3701423,0.3137161
"2024-07-21 06:50:00",520,13.14,24.3,6.56,0,3079,24.96,-0.01393654,-5.4,-0.2,0,0.3003296,0.3739282,0.370102,0.3137289
"2024-07-21 06:55:00",521,13.18,24.37,6.743,0,3079,24.96,-0.01363784,-5.4,-0.2,0,0.3002391,0.3744143,0.3707315,0.3138016
"2024-07-21 07:00:00",522,13.23,24.44,6.263,0,3079,24.96,-0.01341613,-5.4,-0.2,0,0.300248,0.3735989,0.3712326,0.3138771
"2024-07-21 07:05:00",523,13.02,24.68,6.316,0,3079,24.96,-0.01311924,-5.5,-0.2,0,0.300685,0.3711548,0.3697666,0.3133826
"2024-07-21 07:10:00",524,12.95,24.96,6.468,0,3079,24.96,-0.01290703,-5.5,-0.2,0,0.3009958,0.3743826,0.3693513,0.313175
"2024-07-21 07:15:00",525,12.86,25.23,6.096,0,3079,24.96,-0.01281125,-5.6,-0.2,0,0.3010487,0.3752815,0.3689142,0.3131185
"2024-07-21 07:20:00",526,13.13,25.31,6.49,0,3079,24.96,-0.01211321,-5.6,-0.2,0,0.3001708,0.3748165,0.3702571,0.3137571
"2024-07-21 07:25:00",527,13.25,25.35,6.488,0,3079,24.96,-0.01265884,-5.6,-0.2,0,0.3000619,0.3707581,0.3716341,0.3140783
"2024-07-21 07:30:00",528,13.41,25.4,6.045,0,3079,24.96,-0.01265423,-5.6,-0.2,0,0.299987,0.3743069,0.3703966,0.3142673
"2024-07-21 07:35:00",529,13.54,25.47,5.981,0,3079,24.96,-0.01275019,-5.7,-0.2,0,0.2998646,0.3746463,0.3685428,0.3146102
"2024-07-21 07:40:00",530,13.67,25.54,6.299,0,3079,24.96,-0.01266382,-5.7,-0.2,0,0.2998343,0.3745094,0.3672624,0.3147023
"2024-07-21 07:45:00",531,13.6,25.63,6.083,0,3079,24.96,-0.01172366,-5.7,-0.2,0,0.2997734,0.375239,0.3671658,0.3147632
"2024-07-21 07:50:00",532,13.6,25.73,6.067,0,3079,24.96,-0.0118055,-5.7,-0.2,0,0.2997633,0.3740144,0.3677683,0.3145609
"2024-07-21 07:55:00",533,13.6,25.84,6.384,0,3079,24.96,-0.01261068,-5.7,-0.2,0,0.2996911,0.3745672,0.3671262,0.3145369
"2024-07-21 08:00:00",534,13.6,25.95,6.208,0,3079,24.96,-0.01270819,-5.8,-0.2,0,0.2995118,0.374836,0.3679104,0.3147341
"2024-07-21 08:05:00",535,13.56,26.25,6.138,0,3079,24.96,-0.0122304,-5.8,-0.2,0,0.2997344,0.3747587,0.3694946,0.3144518
"2024-07-21 08:10:00",536,13.52,26.63,6.06,0,3079,24.96,-0.01240505,-5.8,-0.2,0,0.3000076,0.374441,0.3693291,0.3142096
"2024-07-21 08:15:00",537,13.52,27.04,5.734,0,3079,24.96,-0.01246177,-5.8,-0.2,0,0.2997927,0.3728808,0.3698751,0.314251
"2024-07-21 08:20:00",538,13.53,27.27,5.564,0,3079,24.96,-0.01262069,-5.8,-0.2,0,0.2992792,0.3741353,0.3680153,0.3144121
"2024-07-21 08:25:00",539,13.53,27.44,5.805,0,3079,24.96,-0.01327963,-5.9,-0.2,0,0.2991476,0.3743733,0.3687698,0.3145512
"2024-07-21 08:30:00",540,13.52,27.58,5.426,0,3079,24.96,-0.01342436,-5.9,-0.2,0,0.2988685,0.3697739,0.3678991,0.3143692
"2024-07-21 08:35:00",541,13.53,27.71,5.28,0,3079,24.96,-0.01265869,-5.9,-0.2,0,0.2987463,0.3749247,0.3686782,0.314451
"2024-07-21 08:40:00",542,13.52,27.83,5.46,0,3079,24.96,-0.01262568,-6,-0.2,0,0.2987795,0.3738093,0.3687911,0.3145001
"2024-07-21 08:45:00",543,13.52,27.93,5.524,0,3079,24.96,-0.0133869,-6,-0.2,0,0.2985904,0.3706329,0.3687646,0.3145469
"2024-07-21 08:50:00",544,13.53,28,5.432,0,3079,24.96,-0.01459771,-6,-0.2,0,0.2983958,0.3743032,0.3686852,0.3144542
"2024-07-21 08:55:00",545,13.53,28.06,5.58,0,3079,24.96,-0.01490278,-6,-0.2,0,0.2982864,0.3714948,0.368602,0.3144681
"2024-07-21 09:00:00",546,13.53,28.12,5.232,0,3079,24.96,-0.01421577,-6.1,-0.2,0,0.2981824,0.37353,0.3686508,0.3143213
"2024-07-21 09:05:00",547,13.49,28.38,5.473,0,3079,24.96,-0.01379134,-6.1,-0.2,0,0.2987021,0.3742829,0.3693128,0.3140692
"2024-07-21 09:10:00",548,13.49,28.74,5.337,0,3079,24.96,-0.01440618,-6.1,-0.2,0,0.2986885,0.3708813,0.3695815,0.3140908
"2024-07-21 09:15:00",549,13.45,29.11,5.467,0,3079,24.96,-0.01466896,-6.2,-0.2,0,0.2983279,0.3743957,0.3698094,0.3140035
"2024-07-21 09:20:00",550,13.48,29.32,5.197,0,3079,24.96,-0.01563452,-6.2,-0.2,0,0.297912,0.374015,0.3686229,0.3141916
"2024-07-21 09:25:00",551,13.49,29.5,5.302,0,3079,24.96,-0.01585629,-6.2,-0.2,0,0.2978509,0.3742052,0.3692508,0.314167
"2024-07-21 09:30:00",552,13.52,29.68,4.775,0,3079,24.96,-0.01694288,-6.2,-0.2,0,0.2975823,0.370358,0.3690228,0.3141098
"2024-07-21 09:35:00",553,13.5,29.95,4.796,0,3079,24.96,-0.01595406,-6.2,-0.2,0,0.2976166,0.3737726,0.369024,0.3141464
"2024-07-21 09:40:00",554,13.52,30.27,4.881,0,3079,24.96,-0.01640226,-6.3,-0.2,0,0.2974457,0.3737259,0.3681636,0.3140407
"2024-07-21 09:45:00",555,13.51,30.63,4.554,0,3079,24.96,-0.01597152,-6.3,-0.2,0,0.2972738,0.3741714,0.368867,0.3141844
"2024-07-21 09:50:00",556,13.52,30.93,4.537,0,3079,24.96,-0.01694815,-6.3,-0.2,0,0.2971175,0.3737958,0.3689186,0.3139437
"2024-07-21 09:55:00",557,13.51,31.2,4.311,0,3079,24.96,-0.01637269,-6.4,-0.2,0,0.2970617,0.3715269,0.3686765,0.3141444
"2024-07-21 10:00:00",558,13.52,31.4,4.738,0,3079,24.96,-0.01670934,-6.4,-0.2,0,0.2969967,0.3738277,0.3688604,0.3139237
"2024-07-21 10:05:00",559,13.45,31.73,4.356,0,3079,24.96,-0.01670478,-6.4,-0.2,0,0.2971008,0.3737375,0.3703775,0.3136635
"2024-07-21 10:10:00",560,13.42,32.12,4.444,0,3079,24.96,-0.01676621,-6.4,-0.2,0,0.2968299,0.3706052,0.3706091,0.3135703
"2024-07-21 10:15:00",561,13.41,32.52,4.56,0,3079,24.96,-0.01630558,-6.5,-0.2,0,0.2969813,0.3703272,0.3707303,0.3135771
"2024-07-21 10:20:00",562,13.41,32.7,4.524,0,3079,24.96,-0.01483555,-6.5,-0.2,0,0.2962962,0.3697491,0.3699134,0.3136938
"2024-07-21 10:25:00",563,13.45,32.76,4.157,0,3079,24.96,-0.01515332,-6.5,-0.2,0,0.2960756,0.369799,0.3695606,0.3137049
"2024-07-21 10:30:00",564,13.46,32.81,4.471,0,3079,24.96,-0.01467684,-6.6,-0.2,0,0.2958629,0.3734269,0.369314,0.3137357
"2024-07-21 10:35:00",565,13.47,32.87,4.365,0,3079,24.96,-0.01448034,-6.6,-0.2,0,0.2959051,0.3737325,0.3686354,0.3135914
"2024-07-21 10:40:00",566,13.49,32.93,4.181,0,3079,24.96,-0.01474936,-6.6,-0.2,0,0.2957375,0.3737654,0.3693235,0.3134441
"2024-07-21 10:45:00",567,13.49,32.95,4.292,0,3079,24.96,-0.01572432,-6.6,-0.2,0,0.295445,0.3741683,0.3690107,0.3136266
"2024-07-21 10:50:00",568,13.49,32.91,4.476,0,3079,24.96,-0.015075,-6.8,-0.2,0,0.2953071,0.3736404,0.3691684,0.313621
"2024-07-21 10:55:00",569,13.49,32.8,4.559,0,3079,24.96,-0.01568997,-6.8,-0.2,0,0.2953396,0.3738702,0.3691264,0.313514
"2024-07-21 11:00:00",570,13.49,32.64,4.609,0,3079,24.96,-0.01634407,-6.9,-0.2,0,0.2951325,0.3732694,0.3687533,0.3135542
