"TOA5","ciales","CR1000X","57474","CR1000X.Std.07.02","CPU:ciales_05b-apr-2024.CR1X","41333","t5minute"
"TIMESTAMP","RECORD","BattV_Min","PanelTemp_C","Enc_RH_Max","Rain_mm_Tot","rain_cum","Freq2","air_temp","atmos_pressure","Freq","piezTemp","Lvl","suction1_22.5cm","suction2_45cm","suction3_67.5cm","wc1_22.5cm","wc2_45cm","wc3_67.5cm","wc4_90cm"
"TS","RN","Volts","","%","mm","cm","Hz","degC","kPa","Hz","degC","mh20","kPa","kPa","kPa","vol water/total vol","vol water/total vol","vol water/total vol","vol water/total vol"
"","","Min","Smp","Max","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-04-08 13:05:00",0,13.09,32.7,4.69,0,0,"NAN",-157.5738,"NAN",3066,22.69,-0.03377368,-1.8,"NAN","NAN",0.3273294,0.376804,0.3008694,0.4193984
"2024-04-08 13:10:00",1,12.86,32.76,4.733,0,0,"NAN",-157.5738,"NAN",3066,22.69,-0.0337645,-1.8,"NAN","NAN",0.3274671,0.3757168,0.3027534,0.4143469
"2024-04-08 13:15:00",2,12.76,32.82,4.704,0,0,"NAN",-157.5738,"NAN",3066,22.69,-0.0346852,-1.9,"NAN","NAN",0.3275822,0.37581,0.3049433,0.4140865
"2024-04-08 13:20:00",3,13.12,32.84,4.623,0,0,"NAN",-143.7353,"NAN",3066,22.69,-0.03619837,-1.9,"NAN","NAN",0.3271873,0.3766246,0.300914,0.4196021
"2024-04-08 13:25:00",4,13.11,32.86,4.817,0,0,"NAN",-149.4839,"NAN",3066,22.69,-0.03528732,-1.9,"NAN","NAN",0.3274189,0.3757648,0.30248,0.4154713
"2024-04-08 13:30:00",5,13.1,32.87,4.619,0,0,"NAN",-151.2207,"NAN",3066,22.7,-0.03609592,-1.9,"NAN","NAN",0.3271,0.3759323,0.3007907,0.4164816
"2024-04-08 13:35:00",6,13.27,32.86,4.607,0,0,"NAN",-149.4838,"NAN",3067,22.7,-0.03660814,-1.9,"NAN","NAN",0.3272192,0.3759554,0.3027043,0.414203
"2024-04-08 13:40:00",7,13.16,32.84,4.632,0,0,"NAN",-151.2207,"NAN",3067,22.7,-0.03738938,-1.9,"NAN","NAN",0.3269228,0.3762759,0.3010828,0.4189349
"2024-04-08 13:45:00",8,13.1,32.8,4.793,0,0,"NAN",-157.5738,"NAN",3067,22.7,-0.03855218,-1.9,"NAN","NAN",0.3270428,0.3757079,0.3016724,0.4141516
"2024-04-08 13:50:00",9,13.08,32.78,4.643,0,0,"NAN",-151.2206,"NAN",3067,22.7,-0.03893661,-1.9,"NAN","NAN",0.3269215,0.3761361,0.3007968,0.4184602
"2024-04-08 13:55:00",10,13.1,32.78,4.996,0,0,"NAN",-149.4838,"NAN",3067,22.7,-0.03950015,-2,"NAN","NAN",0.3267188,0.376072,0.3009262,0.4183761
"2024-04-08 14:00:00",11,13.61,32.79,4.594,0,0,"NAN",-146.9816,"NAN",3067,22.7,-0.0398077,-2,"NAN","NAN",0.3269394,0.37569,0.300688,0.4155448
"2024-04-08 14:05:00",12,13.99,32.92,4.588,0,0,"NAN",-149.4838,"NAN",3067,22.7,-0.04112148,-2,"NAN","NAN",0.3266269,0.3759834,0.3008437,0.419315
"2024-04-08 14:10:00",13,12.92,33.13,4.765,0,0,"NAN",-146.9816,"NAN",3067,22.7,-0.04110393,-2,"NAN","NAN",0.3268609,0.375591,0.3006023,0.4140975
"2024-04-08 14:15:00",14,12.75,33.35,5.011,0,0,"NAN",-149.4838,"NAN",3067,22.7,-0.04200023,-2,"NAN","NAN",0.3266044,0.3759942,0.3006646,0.4175747
"2024-04-08 14:20:00",15,13.16,33.51,4.69,0,0,"NAN",-149.4838,"NAN",3067,22.7,-0.04220181,-2,"NAN","NAN",0.3268316,0.3756946,0.3008496,0.417741
"2024-04-08 14:25:00",16,13.08,33.67,4.811,0,0,"NAN","NAN","NAN",3067,22.7,-0.04237201,-2,"NAN","NAN",0.3266477,0.3757695,0.3005685,0.4178762
"2024-04-08 14:30:00",17,13.1,33.83,4.856,0,0,"NAN",-146.9816,"NAN",3067,22.7,-0.04362438,-2,"NAN","NAN",0.3266052,0.3754889,0.3007553,0.4171094
"2024-04-08 14:35:00",18,13.35,33.96,4.555,0,0,"NAN","NAN","NAN",3067,22.7,-0.0429498,-2,"NAN","NAN",0.3265522,0.3755875,0.3006135,0.4141213
"2024-04-08 14:40:00",19,13.52,33.92,4.542,0,0,"NAN",-151.2206,"NAN",3067,22.7,-0.04318054,-2,"NAN","NAN",0.3265143,0.375507,0.3004646,0.4139599
"2024-04-08 14:45:00",20,13.13,33.71,4.427,0,0,"NAN",-153.6159,"NAN",3067,22.7,-0.04320685,-2.1,"NAN","NAN",0.3265602,0.3757943,0.3006989,0.4186798
"2024-04-08 14:50:00",21,13.44,33.59,4.614,0,0,"NAN",-151.2206,"NAN",3067,22.7,-0.04339174,-2.1,"NAN","NAN",0.3263941,0.3754965,0.300393,0.414017
"2024-04-08 14:55:00",22,13.32,33.43,4.68,0,0,"NAN",-153.6159,"NAN",3067,22.7,-0.04284008,-2.1,"NAN","NAN",0.3264234,0.375435,0.3004687,0.4140439
"2024-04-08 15:00:00",23,13.57,33.12,4.702,0,0,"NAN",-151.2206,"NAN",3067,22.7,-0.04342099,-2.1,"NAN","NAN",0.3264189,0.3755181,0.3004728,0.4140756
"2024-04-08 15:05:00",24,13.85,32.82,4.869,0,0,"NAN",-146.0131,"NAN",3067,22.7,-0.04255787,-2.1,"NAN","NAN",0.3262937,0.3754011,0.3005497,0.4139763
"2024-04-08 15:10:00",25,13.23,32.5,5.091,0,0,"NAN",-148.1147,"NAN",3067,22.7,-0.04160483,-2.1,"NAN","NAN",0.3262894,0.3752185,0.3005156,0.4137231
"2024-04-08 15:15:00",26,13.27,32.2,4.951,0,0,"NAN",-148.1147,"NAN",3067,22.7,-0.04178444,-2.1,"NAN","NAN",0.326232,0.3752071,0.3005466,0.4137323
"2024-04-08 15:20:00",27,13.49,31.85,5.21,0,0,"NAN",-146.0131,"NAN",3067,22.7,-0.04178024,-2.1,"NAN","NAN",0.3264049,0.3753292,0.3003951,0.4140865
"2024-04-08 15:25:00",28,13.46,31.47,5.301,0,0,"NAN",-153.6158,"NAN",3067,22.7,-0.0424765,-2.1,"NAN","NAN",0.326371,0.3753186,0.3004303,0.4139894
"2024-04-08 15:30:00",29,13.47,31.1,5.214,0,0,"NAN",-149.4837,"NAN",3067,22.7,-0.04202752,-2.2,"NAN","NAN",0.3262931,0.3752991,0.3004784,0.4139032
"2024-04-08 15:35:00",30,13.49,30.75,5.497,0,0,"NAN",-153.6158,"NAN",3067,22.7,-0.04313774,-2.2,"NAN","NAN",0.3264074,0.3754382,0.3004933,0.414071
"2024-04-08 15:40:00",31,13.49,30.45,5.313,0,0,"NAN",-148.1146,"NAN",3067,22.7,-0.04322596,-2.2,"NAN","NAN",0.3264882,0.3752894,0.3003908,0.4140381
"2024-04-08 15:45:00",32,13.49,30.19,5.537,0,0,"NAN",-149.4837,"NAN",3067,22.71,-0.04388694,-2.2,"NAN","NAN",0.3264112,0.375374,0.3004808,0.4140757
"2024-04-08 15:50:00",33,13.49,29.96,5.597,0,0,"NAN",-146.9814,"NAN",3067,22.71,-0.04345869,-2.2,"NAN","NAN",0.326278,0.3752775,0.3003668,0.4139448
"2024-04-08 15:55:00",34,13.49,29.74,5.196,0,0,"NAN",-143.1174,"NAN",3067,22.71,-0.04394877,-2.2,"NAN",-9.1,0.3264346,0.3753455,0.3004497,0.413974
"2024-04-08 16:00:00",35,13.51,29.53,5.273,0,0,"NAN",-149.4837,"NAN",3067,22.71,-0.04310311,-2.2,"NAN",-9.1,0.3263592,0.3753438,0.3004538,0.4139923
"2024-04-08 16:05:00",36,13.37,29.38,5.462,0,0,"NAN",-144.4134,"NAN",3067,22.71,-0.04352268,-2.2,"NAN",-9.1,0.3264198,0.3751891,0.3003543,0.4138017
"2024-04-08 16:10:00",37,13.21,29.25,5.423,0,0,"NAN",-157.5736,"NAN",3067,22.71,-0.04303993,-2.2,"NAN",-9,0.3262247,0.3752278,0.3003533,0.4136148
"2024-04-08 16:15:00",38,13.16,29.14,5.435,0,0,"NAN",-148.1146,"NAN",3067,22.71,-0.04319536,-2.2,"NAN",-8.9,0.3263353,0.3752397,0.3003179,0.4135199
"2024-04-08 16:20:00",39,13.29,28.99,5.749,0,0,"NAN",-146.9814,"NAN",3067,22.71,-0.0425405,-2.2,"NAN",-8.9,0.3263843,0.375177,0.3003371,0.4136574
"2024-04-08 16:25:00",40,13.29,28.79,5.542,0,0,"NAN",-146.9814,"NAN",3067,22.71,-0.04154462,-2.2,"NAN",-8.9,0.3263162,0.3752204,0.3002879,0.413658
"2024-04-08 16:30:00",41,13.28,28.57,5.999,0,0,"NAN",-149.4837,"NAN",3067,22.71,-0.04031665,-2.2,"NAN",-8.8,0.3264208,0.3751466,0.3002723,0.4136362
"2024-04-08 16:35:00",42,13.23,28.35,5.866,0,0,"NAN",-149.4836,"NAN",3067,22.71,-0.03959424,-2.3,"NAN",-8.8,0.3262833,0.3750879,0.3003744,0.4136549
"2024-04-08 16:40:00",43,13.2,28.13,5.646,0,0,"NAN",-148.1145,"NAN",3067,22.71,-0.03928105,-2.3,"NAN",-8.8,0.3262119,0.375196,0.3003119,0.413729
"2024-04-08 16:45:00",44,13.2,27.93,6.101,0,0,"NAN",-157.5736,"NAN",3067,22.71,-0.03939844,-2.3,"NAN",-8.8,0.326269,0.375142,0.3004113,0.4137195
"2024-04-08 16:50:00",45,13.19,27.73,5.772,0,0,"NAN",-144.4134,"NAN",3067,22.71,-0.03965816,-2.3,"NAN",-8.7,0.326204,0.3752202,0.3003384,0.4136396
"2024-04-08 16:55:00",46,13.18,27.52,6,0,0,"NAN",-157.5736,"NAN",3067,22.71,-0.03912747,-2.3,"NAN",-8.7,0.3263291,0.3750962,0.3003989,0.4136856
"2024-04-08 17:00:00",47,13.16,27.29,5.894,0,0,"NAN",-148.1145,"NAN",3067,22.71,-0.03794135,-2.3,"NAN",-8.7,0.3264209,0.3750444,0.3004042,0.4136633
"2024-04-08 17:05:00",48,13.01,27.13,6.054,0,0,"NAN",-143.1174,"NAN",3067,22.71,-0.0370827,-2.3,"NAN",-8.7,0.3263933,0.3749475,0.3002873,0.4133773
"2024-04-08 17:10:00",49,12.99,26.97,6.321,0.8,0.08,"NAN",-149.4836,"NAN",3067,22.71,-0.03685462,-2.3,"NAN",-8.7,0.3262243,0.3748753,0.3002874,0.4133906
"2024-04-08 17:15:00",50,12.98,26.82,6.057,0.2,0.1,"NAN",-142.0255,"NAN",3067,22.71,-0.03781797,-2.3,"NAN",-8.7,0.3263483,0.3749474,0.3002426,0.4135661
"2024-04-08 17:20:00",51,13.1,26.6,6.539,0.2,0.12,"NAN","NAN","NAN",3067,22.71,-0.03773998,-2.3,"NAN",-8.7,0.3262936,0.3750114,0.3003255,0.4135589
"2024-04-08 17:25:00",52,13.11,26.35,6.502,0.6,0.18,"NAN",-153.6157,"NAN",3066,22.71,-0.03627088,-2.3,"NAN",-8.7,0.3263439,0.3749353,0.3003715,0.4136666
"2024-04-08 17:30:00",53,13.11,26.06,6.663,0.4,0.22,"NAN","NAN","NAN",3066,22.71,-0.0355643,-2.3,"NAN",-8.6,0.3264077,0.3748868,0.3003599,0.4135716
"2024-04-08 17:35:00",54,13.11,25.77,6.461,1.4,0.36,"NAN",-146.9814,"NAN",3066,22.71,-0.03559534,-2.3,"NAN",-8.6,0.3263789,0.3748835,0.3003148,0.4135782
"2024-04-08 17:40:00",55,13.11,25.49,6.297,0.4,0.4,"NAN",-153.6157,"NAN",3066,22.71,-0.03429396,-2.3,"NAN",-8.6,0.3263934,0.374813,0.300299,0.4136543
"2024-04-08 17:45:00",56,13.12,25.24,6.821,0.8,0.48,"NAN",-148.1145,"NAN",3066,22.71,-0.03420649,-2.3,"NAN",-8.6,0.3265169,0.3749545,0.3003955,0.4136517
"2024-04-08 17:50:00",57,13.11,25.01,6.486,0.4,0.52,"NAN",-145.1663,"NAN",3066,22.71,-0.0347653,-2.3,"NAN",-8.6,0.3265937,0.3748897,0.3003221,0.4136489
"2024-04-08 17:55:00",58,13.1,24.78,6.517,0.2,0.54,"NAN",-151.2204,"NAN",3066,22.71,-0.03419155,-2.3,"NAN",-8.6,0.3265675,0.3748198,0.3002869,0.413789
"2024-04-08 18:00:00",59,13.09,24.58,6.779,0.4,0.58,"NAN",-148.1145,"NAN",3066,22.72,-0.03309309,-2.3,"NAN",-8.6,0.3267742,0.3748482,0.300422,0.413817
"2024-04-08 18:05:00",60,12.95,24.46,6.477,0.2,0.6,"NAN",-145.1663,"NAN",3066,22.72,-0.03339614,-2.3,"NAN",-8.6,0.3267492,0.3748797,0.3004638,0.4136282
"2024-04-08 18:10:00",61,12.94,24.39,6.842,0.2,0.62,"NAN",-146.9814,"NAN",3066,22.72,-0.03334858,-2.3,"NAN",-8.5,0.3268837,0.3749205,0.3004547,0.4134454
"2024-04-08 18:15:00",62,12.93,24.37,6.624,0,0.62,"NAN",-146.9814,"NAN",3066,22.72,-0.0318698,-2.3,"NAN",-8.5,0.3269454,0.3749274,0.3004079,0.4135489
"2024-04-08 18:20:00",63,13.06,24.32,6.616,0,0.62,"NAN",-149.4836,"NAN",3066,22.72,-0.03091348,-2.3,"NAN",-8.5,0.3269874,0.3748805,0.3004417,0.4136542
"2024-04-08 18:25:00",64,13.07,24.25,6.921,0,0.62,"NAN",-151.2204,"NAN",3066,22.72,-0.03137014,-2.3,"NAN",-8.5,0.3270721,0.374811,0.3003309,0.4135976
"2024-04-08 18:30:00",65,13.07,24.15,6.625,0,0.62,"NAN",-146.9814,"NAN",3066,22.72,-0.03096423,-2.3,"NAN",-8.5,0.3270649,0.3749622,0.3003314,0.4137247
"2024-04-08 18:35:00",66,13.07,24.03,6.889,0,0.62,"NAN",-143.735,"NAN",3066,22.72,-0.03097092,-2.3,"NAN",-8.5,0.3272862,0.3749529,0.3003024,0.4136364
"2024-04-08 18:40:00",67,13.07,23.9,6.889,0.2,0.64,"NAN",-151.2204,"NAN",3066,22.72,-0.02999751,-2.2,"NAN",-8.5,0.3273436,0.3748835,0.3004145,0.4136719
"2024-04-08 18:45:00",68,13.07,23.77,6.821,0.2,0.66,"NAN",-157.5736,"NAN",3066,22.72,-0.02936016,-2.2,"NAN",-8.5,0.3274695,0.374913,0.3003666,0.4136307
"2024-04-08 18:50:00",69,13.07,23.65,6.757,0.4,0.7,"NAN",-143.1174,"NAN",3066,22.72,-0.02899903,-2.2,"NAN",-8.5,0.3275486,0.3748016,0.3004188,0.4135924
"2024-04-08 18:55:00",70,13.06,23.54,6.743,0.2,0.72,"NAN",-157.5736,"NAN",3066,22.72,-0.02857076,-2.2,"NAN",-8.5,0.3277339,0.3747745,0.3004515,0.4136906
"2024-04-08 19:00:00",71,13.06,23.44,6.833,0.2,0.74,"NAN","NAN","NAN",3066,22.72,-0.02818096,-2.2,"NAN",-8.5,0.3277706,0.3747711,0.3003609,0.4136085
"2024-04-08 19:05:00",72,12.9,23.44,7.144,0,0.74,"NAN",-151.2204,"NAN",3066,22.72,-0.02798192,-2.2,"NAN",-8.5,0.3279866,0.374879,0.3005015,0.4133536
"2024-04-08 19:10:00",73,12.89,23.45,6.638,0.2,0.76,"NAN",-146.013,"NAN",3066,22.72,-0.02722552,-2.2,"NAN",-8.5,0.3281797,0.374777,0.3004808,0.4133349
"2024-04-08 19:15:00",74,12.88,23.5,7.08,1.8,0.94,"NAN",-151.2205,"NAN",3066,22.72,-0.02787048,-2.2,"NAN",-8.5,0.3283145,0.3748239,0.3003672,0.4134815
"2024-04-08 19:20:00",75,13.02,23.49,6.799,3.6,1.3,"NAN",-151.2205,"NAN",3066,22.72,-0.02680114,-0.8,"NAN",-8.5,0.3342303,0.3748978,0.3003208,0.4138304
"2024-04-08 19:25:00",76,13.03,23.45,6.679,2.4,1.54,"NAN",-153.6158,"NAN",3066,22.72,-0.02731122,-0.5,"NAN",-8.5,0.3582808,0.3748272,0.3004783,0.4137785
"2024-04-08 19:30:00",77,13.03,23.37,6.651,1,1.64,"NAN",-146.9814,"NAN",3065,22.72,-0.02601658,-0.5,"NAN",-8.4,0.375568,0.3748173,0.3004672,0.4139042
"2024-04-08 19:35:00",78,13.03,23.28,6.822,0,1.64,"NAN",-149.4837,"NAN",3065,22.72,-0.02539199,-0.5,"NAN",-8.4,0.3879879,0.3749732,0.3004653,0.4138356
"2024-04-08 19:40:00",79,13.03,23.19,7.016,0,1.64,"NAN","NAN","NAN",3065,22.72,-0.02527224,-0.5,"NAN",-8.4,0.3928882,0.3749092,0.3003945,0.4138436
"2024-04-08 19:45:00",80,13.03,23.11,7.117,0,1.64,"NAN","NAN","NAN",3065,22.72,-0.02481527,-0.5,"NAN",-8.4,0.3945553,0.3748832,0.3004643,0.4139036
"2024-04-08 19:50:00",81,13.02,23.04,6.85,0.2,1.66,"NAN",-153.6158,"NAN",3065,22.72,-0.0246176,-0.5,"NAN",-8.4,0.3949819,0.3748903,0.300517,0.41395
"2024-04-08 19:55:00",82,13.02,22.98,7.044,0,1.66,"NAN",-149.4837,"NAN",3065,22.72,-0.02382467,-0.5,"NAN",-8.4,0.3950732,0.3749399,0.3005457,0.4137955
"2024-04-08 20:00:00",83,13.02,22.92,7.223,0,1.66,"NAN","NAN","NAN",3065,22.72,-0.02359315,-0.5,"NAN",-8.4,0.3950711,0.3751085,0.3004901,0.413758
"2024-04-08 20:05:00",84,12.85,22.94,7.299,0,1.66,"NAN",-157.5737,"NAN",3065,22.72,-0.02306955,-0.5,"NAN",-8.4,0.394882,0.3750862,0.3004859,0.4135959
"2024-04-08 20:10:00",85,12.84,22.98,6.965,0,1.66,"NAN",-149.4837,"NAN",3065,22.72,-0.02239969,-0.5,"NAN",-8.4,0.3945693,0.3751193,0.3004336,0.4136691
"2024-04-08 20:15:00",86,12.84,23.07,7.252,0,1.66,"NAN",-149.4837,"NAN",3065,22.73,-0.02209318,-0.5,"NAN",-8.4,0.394089,0.3750969,0.3004192,0.4136069
"2024-04-08 20:20:00",87,12.97,23.11,6.669,0,1.66,"NAN",-149.4837,"NAN",3065,22.73,-0.02160744,-0.5,"NAN",-8.4,0.393907,0.3751277,0.3005028,0.413828
"2024-04-08 20:25:00",88,12.98,23.13,6.92,0,1.66,"NAN","NAN","NAN",3065,22.73,-0.02117715,-0.5,"NAN",-8.4,0.3934395,0.3752667,0.3003927,0.4137723
"2024-04-08 20:30:00",89,12.99,23.11,6.768,0,1.66,"NAN",-153.6159,"NAN",3065,22.73,-0.02074143,-0.5,"NAN",-8.4,0.3931428,0.375339,0.300403,0.4138578
"2024-04-08 20:35:00",90,12.99,23.08,6.887,0,1.66,"NAN",-146.9815,"NAN",3065,22.73,-0.0204365,-0.5,"NAN",-8.4,0.3927562,0.3754116,0.3004901,0.4138533
"2024-04-08 20:40:00",91,12.99,23.04,6.744,0,1.66,"NAN",-153.6158,"NAN",3065,22.73,-0.0204368,-0.5,"NAN",-8.4,0.3924949,0.3754543,0.3005118,0.4137685
"2024-04-08 20:45:00",92,12.99,22.99,7.123,0,1.66,"NAN",-151.2206,"NAN",3065,22.73,-0.02037945,-0.5,"NAN",-8.4,0.3921032,0.3754061,0.3004922,0.41369
"2024-04-08 20:50:00",93,12.99,22.94,6.811,0,1.66,"NAN",-153.6159,"NAN",3065,22.73,-0.01981027,-0.5,"NAN",-8.4,0.3917837,0.3754089,0.3003969,0.4138082
"2024-04-08 20:55:00",94,12.98,22.9,7.234,0,1.66,"NAN",-149.4838,"NAN",3065,22.73,-0.01967388,-0.5,"NAN",-8.4,0.3914238,0.3755499,0.3004586,0.4137384
"2024-04-08 21:00:00",95,12.98,22.85,7.025,0,1.66,"NAN",-148.1147,"NAN",3065,22.73,-0.02008476,-0.5,"NAN",-8.4,0.3912625,0.3756719,0.3005055,0.4137997
"2024-04-08 21:05:00",96,12.98,22.81,7.019,0,1.66,"NAN",-146.9815,"NAN",3065,22.73,-0.01925889,-0.5,"NAN",-8.4,0.3909936,0.3757066,0.3003797,0.4138244
"2024-04-08 21:10:00",97,12.98,22.77,7.23,0,1.66,"NAN",-157.5737,"NAN",3065,22.73,-0.0187458,-0.5,"NAN",-8.4,0.3906751,0.3756771,0.3004882,0.4137425
"2024-04-08 21:15:00",98,12.98,22.73,6.904,0,1.66,"NAN",-148.1147,"NAN",3065,22.73,-0.01890183,-0.5,"NAN",-8.4,0.3904804,0.3758047,0.300459,0.4136527
"2024-04-08 21:20:00",99,12.98,22.69,7.358,0,1.66,"NAN",-148.1147,"NAN",3065,22.73,-0.01811206,-0.5,"NAN",-8.4,0.3902567,0.3758556,0.3004947,0.4137866
"2024-04-08 21:25:00",100,12.98,22.66,7.11,0,1.66,"NAN","NAN","NAN",3065,22.73,-0.01774267,-0.5,"NAN",-8.4,0.390083,0.3759336,0.3004172,0.4138037
"2024-04-08 21:30:00",101,12.98,22.63,6.934,0,1.66,"NAN",-145.1665,"NAN",3065,22.73,-0.01727153,-0.5,"NAN",-8.4,0.3897915,0.3758695,0.3004964,0.4136665
"2024-04-08 21:35:00",102,12.97,22.59,6.9,0,1.66,"NAN",-141.5375,"NAN",3065,22.73,-0.01704981,-0.5,"NAN",-8.3,0.3895696,0.3758584,0.30041,0.4137764
"2024-04-08 21:40:00",103,12.97,22.56,6.926,0,1.66,"NAN",-157.5738,"NAN",3065,22.73,-0.01653191,-0.5,"NAN",-8.4,0.3893586,0.3760195,0.3005323,0.4136695
"2024-04-08 21:45:00",104,12.97,22.53,6.826,0,1.66,"NAN",-153.6159,"NAN",3065,22.73,-0.01695304,-0.5,"NAN",-8.4,0.3890311,0.3760021,0.3004416,0.4138063
"2024-04-08 21:50:00",105,12.97,22.5,6.919,0,1.66,"NAN",-143.7353,"NAN",3065,22.73,-0.01688169,-0.5,"NAN",-8.4,0.3888031,0.3759806,0.3005129,0.4137776
"2024-04-08 21:55:00",106,12.97,22.48,7.077,0,1.66,"NAN","NAN","NAN",3065,22.73,-0.01710398,-0.5,"NAN",-8.3,0.3887244,0.3761628,0.3004298,0.4138361
"2024-04-08 22:00:00",107,12.97,22.46,7.031,0,1.66,"NAN",-157.5738,"NAN",3064,22.73,-0.01615013,-0.5,"NAN",-8.4,0.3883142,0.3760837,0.3004817,0.4137942
"2024-04-08 22:05:00",108,12.97,22.44,6.91,0,1.66,"NAN",-157.5738,"NAN",3064,22.73,-0.01614545,-0.5,"NAN",-8.4,0.3881937,0.3761176,0.3004054,0.4138305
"2024-04-08 22:10:00",109,12.97,22.42,7.143,0,1.66,"NAN",-148.1148,"NAN",3064,22.73,-0.01594435,-0.5,"NAN",-8.3,0.387987,0.3761667,0.3004173,0.4137141
"2024-04-08 22:15:00",110,12.97,22.39,6.856,0,1.66,"NAN",-157.5738,"NAN",3064,22.73,-0.01588091,-0.5,"NAN",-8.4,0.3878332,0.3762205,0.3003899,0.4138019
"2024-04-08 22:20:00",111,12.97,22.38,7.241,0,1.66,"NAN",-149.4839,"NAN",3064,22.73,-0.01596285,-0.5,"NAN",-8.4,0.3876249,0.3762529,0.3004237,0.4137776
"2024-04-08 22:25:00",112,12.96,22.37,7.131,0,1.66,"NAN",-148.1148,"NAN",3064,22.73,-0.01496202,-0.5,"NAN",-8.3,0.3873566,0.3764685,0.3005279,0.4137722
"2024-04-08 22:30:00",113,12.96,22.36,7.157,0,1.66,"NAN",-149.4839,"NAN",3064,22.73,-0.01411334,-0.5,"NAN",-8.4,0.3873309,0.3764106,0.3004456,0.4137886
"2024-04-08 22:35:00",114,12.96,22.37,7.312,0,1.66,"NAN",-143.1177,"NAN",3064,22.73,-0.01344352,-0.5,"NAN",-8.4,0.3870957,0.3763813,0.3004146,0.4137839
"2024-04-08 22:40:00",115,12.96,22.37,7.349,0,1.66,"NAN",-157.5738,"NAN",3064,22.74,-0.01299131,-0.5,"NAN",-8.4,0.3871144,0.3765634,0.3004932,0.4137944
"2024-04-08 22:45:00",116,12.96,22.38,6.996,0,1.66,"NAN",-157.5739,"NAN",3064,22.74,-0.01246918,-0.5,"NAN",-8.4,0.3869624,0.3766191,0.3004614,0.4137671
"2024-04-08 22:50:00",117,12.96,22.38,7.086,0,1.66,"NAN",-148.1148,"NAN",3064,22.74,-0.01269852,-0.5,"NAN",-8.4,0.3867055,0.3765603,0.3005202,0.4137965
"2024-04-08 22:55:00",118,12.96,22.39,6.966,0,1.66,"NAN",-143.1177,"NAN",3064,22.74,-0.01260588,-0.5,"NAN",-8.4,0.3866242,0.3766463,0.3004476,0.4137993
"2024-04-08 23:00:00",119,12.96,22.4,7.305,0,1.66,"NAN",-142.5505,"NAN",3064,22.74,-0.01296936,-0.5,"NAN",-8.3,0.3863434,0.3766932,0.300516,0.4137685
"2024-04-08 23:05:00",120,12.96,22.4,7.055,0,1.66,"NAN",-149.4839,"NAN",3064,22.74,-0.0140222,-0.5,"NAN",-8.4,0.3862414,0.3766529,0.3005647,0.4137926
"2024-04-08 23:10:00",121,12.96,22.4,7.042,0,1.66,"NAN",-157.5739,"NAN",3064,22.74,-0.01460912,-0.5,"NAN",-8.3,0.385971,0.3766877,0.3005449,0.4136667
"2024-04-08 23:15:00",122,12.96,22.4,7.305,0,1.66,"NAN",-148.1148,"NAN",3064,22.74,-0.01421445,-0.5,"NAN",-8.4,0.3857961,0.3767161,0.30054,0.4137184
"2024-04-08 23:20:00",123,12.96,22.4,6.918,0,1.66,"NAN",-151.2207,"NAN",3064,22.74,-0.01427913,-0.5,"NAN",-8.3,0.3855484,0.3766712,0.3004693,0.4137708
"2024-04-08 23:25:00",124,12.96,22.4,7.048,0,1.66,"NAN",-145.1666,"NAN",3064,22.74,-0.01466029,-0.5,"NAN",-8.3,0.3854915,0.3768688,0.3005344,0.4136454
"2024-04-08 23:30:00",125,12.95,22.4,7.01,0,1.66,"NAN",-149.4839,"NAN",3064,22.74,-0.01433896,-0.5,"NAN",-8.3,0.3854764,0.3767818,0.3005098,0.4137254
"2024-04-08 23:35:00",126,12.95,22.4,6.816,0,1.66,"NAN",-148.1148,"NAN",3064,22.74,-0.01369852,-0.5,"NAN",-8.3,0.3852904,0.376965,0.30048,0.4137505
"2024-04-08 23:40:00",127,12.95,22.4,7.181,0,1.66,"NAN",-157.5739,"NAN",3064,22.74,-0.01439602,-0.5,"NAN",-8.3,0.3851629,0.3768795,0.3004378,0.4137295
"2024-04-08 23:45:00",128,12.95,22.41,7.087,0,1.66,"NAN",-149.4839,"NAN",3064,22.74,-0.01454829,-0.5,"NAN",-8.3,0.3850681,0.3768598,0.3004124,0.4136459
"2024-04-08 23:50:00",129,12.95,22.41,6.858,0,1.66,"NAN",-157.5739,"NAN",3064,22.74,-0.01486045,-0.5,"NAN",-8.3,0.3847644,0.3768786,0.3005302,0.4135677
"2024-04-08 23:55:00",130,12.95,22.42,6.846,0,1.66,"NAN",-148.1149,"NAN",3064,22.74,-0.01441635,-0.5,"NAN",-8.3,0.3848092,0.3769349,0.3005723,0.4137185
"2024-04-09 00:00:00",131,12.95,22.41,7.382,0,1.66,"NAN",-157.5739,"NAN",3064,22.74,-0.01473985,-0.5,"NAN",-8.3,0.3847104,0.3769538,0.3004666,0.4136592
"2024-04-09 00:05:00",132,12.95,22.41,7.063,0,1.66,"NAN",-149.4839,"NAN",3064,22.74,-0.0149594,-0.5,"NAN",-8.3,0.3845933,0.3769798,0.3004256,0.4136282
"2024-04-09 00:10:00",133,12.95,22.4,7.364,0,1.66,"NAN",-153.6161,"NAN",3064,22.74,-0.01550852,-0.5,"NAN",-8.3,0.3844194,0.3769784,0.3005664,0.4135247
